"dptvar";"shrinkage";"tree.complexity";"bag.fraction";"stepsize";"optimal.trees";"min.RMSE";"dev.tot";"dev.res";"dev.exp";"nbrobs";"p.dev.exp"
"Cluster.1";0.03;1;0.8;40;137;3.78142549277525;18.7823046378064;14.2994527681445;4.48285186966182;413;23.9
"Cluster.2";0.03;1;0.8;40;145;10.9524915362676;137.842623749818;119.975235264838;17.8673884849792;413;13
"Cluster.3";0.03;1;0.8;40;257;2.52775283923402;10.8214236285613;6.39010980644709;4.43131382211426;413;40.9
"Cluster.1";0.03;2;0.8;40;129;3.91451406793744;18.7823046378064;15.3239129778958;3.4583916599106;413;18.4
"Cluster.3";0.03;2;0.8;40;249;2.54512623352047;10.8214236285613;6.4783938382236;4.34302979033774;413;40.1
"Cluster.3";0.03;3;0.8;40;225;2.61558967541774;10.8214236285613;6.84199924817264;3.9794243803887;413;36.8
"Cluster.1";0.03;1;0.9;40;137;3.78699156590056;18.7823046378064;14.3414981916352;4.44080644617116;413;23.6
"Cluster.2";0.03;1;0.9;40;137;10.9279440509909;137.842623749818;119.432260774406;18.4103629754111;413;13.4
"Cluster.3";0.03;1;0.9;40;257;2.53131599368574;10.8214236285613;6.407846135032;4.41357749352934;413;40.8
"Cluster.1";0.03;2;0.9;40;129;3.91553180643172;18.7823046378064;15.3316606924477;3.45064394535864;413;18.4
"Cluster.3";0.03;2;0.9;40;241;2.52535645615563;10.8214236285613;6.37805143829575;4.44337219026559;413;41.1
"Cluster.3";0.03;3;0.9;40;225;2.61306325535459;10.8214236285613;6.82870782948381;3.99271579907754;413;36.9
"Cluster.1";0.03;1;1;40;121;3.79798879769203;18.7823046378064;14.4248192980264;4.35748533977998;413;23.2
"Cluster.2";0.03;1;1;40;161;10.8774592037541;137.842623749818;118.328062264075;19.514561485743;413;14.2
"Cluster.3";0.03;1;1;40;345;2.53916530536627;10.8214236285613;6.44758241108209;4.37384121747926;413;40.4
"Cluster.1";0.03;2;1;40;121;3.92431205345774;18.7823046378064;15.4003451715746;3.38195946623177;413;18
"Cluster.3";0.03;2;1;40;233;2.52219951033749;10.8214236285613;6.36222204955461;4.45920157900674;413;41.2
"Cluster.1";0.03;3;1;40;121;3.97287649665122;18.7823046378064;15.7841067592773;2.9981978785291;413;16
"Cluster.3";0.03;3;1;40;193;2.59964842481145;10.8214236285613;6.75865014553268;4.06277348302866;413;37.5
